"playerID","yearID","stint","teamID","lgID","G.x","AB.x","R.x","H.x","X2B.x","X3B.x","HR.x","RBI.x","SB.x","CS.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","P_RC2002","P_OPS"
1335,1985,1,125,0,152,612,114,216,26,18,10,82,56,16,34,86,2,0,1,5,3,5.43302690058479,0.693
1351,1985,1,66,1,112,320,41,83,19,0,14,70,0,1,44,45,3,1,2,2,12,3.33126130268199,0.69
1435,1985,1,134,1,152,584,92,151,30,7,18,70,37,15,76,91,4,4,1,5,12,2.34438518518519,0.531
1439,1985,1,66,1,123,383,45,85,20,1,17,49,6,4,18,57,2,2,0,5,17,2.89731111111111,0.946
1447,1985,1,134,1,129,366,55,108,26,1,10,57,2,0,55,54,2,0,1,5,10,2.56652991452992,1.189
1486,1985,1,72,0,64,9,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,-0.110666666666667,0
1489,1985,1,125,0,95,253,15,57,10,2,0,34,0,2,26,37,8,3,6,0,9,-0.171709090909092,0.2
1525,1985,2,134,1,61,187,20,47,6,1,5,23,0,0,7,13,2,1,0,0,8,1.84923456790123,0.944
1538,1985,1,66,1,110,300,32,80,21,1,4,45,2,1,22,28,5,2,2,4,8,-0.477333333333334,0.25
1592,1985,1,125,0,149,559,56,134,16,3,5,69,17,12,37,75,4,0,3,3,18,4.6393202614379,0.613
1651,1985,1,125,0,84,240,30,53,12,2,10,36,6,1,41,48,6,1,0,2,3,3.39385585585585,0.585
1676,1985,1,66,1,19,57,3,16,3,1,0,4,0,0,2,9,0,0,0,0,1,-0.1,0
1809,1985,1,66,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.711466666666667,0
1846,1985,1,72,0,136,488,62,136,8,4,1,42,27,11,54,43,12,3,3,3,15,2.55885714285714,0.783
1862,1985,1,72,0,141,429,47,127,26,3,7,53,3,3,77,21,9,5,11,3,10,2.49288888888889,0.65
1886,1985,1,66,1,78,206,18,47,9,2,3,17,11,3,23,38,2,1,3,1,4,3.22333333333333,0.62
1919,1985,2,66,1,120,448,77,115,23,4,6,41,40,7,41,69,0,4,0,5,2,7.72182586520947,0.742
1920,1985,1,125,0,158,537,70,148,22,3,6,54,31,8,65,27,11,2,9,2,13,7.19766060606061,0.75
1997,1985,1,66,1,115,367,38,90,12,4,10,35,0,2,33,67,3,1,4,2,9,5.71147474747475,0.684
2085,1985,1,125,0,37,94,9,13,3,2,0,2,0,1,5,25,0,0,7,0,1,-0.944800000000001,0.1
2095,1985,1,134,1,148,501,79,138,31,5,15,65,8,8,48,71,7,4,1,3,6,2.49269841269842,0.593
2107,1985,1,72,0,35,97,7,21,2,0,1,7,0,1,0,9,0,0,5,1,3,0.230125925925925,0.4
2111,1985,1,125,0,146,424,61,110,25,6,13,55,34,6,47,54,6,2,1,1,7,-0.339444444444446,0.258
2160,1985,1,66,1,60,145,11,34,8,1,1,9,1,1,17,15,0,1,2,0,4,-0.110666666666667,0
2170,1985,1,72,0,25,50,4,9,1,0,0,4,0,0,3,13,0,0,7,0,1,-0.110666666666667,0
2179,1985,1,66,1,149,563,62,140,25,1,22,69,10,4,28,86,2,1,5,3,8,4.23127231638418,0.615
2185,1985,1,134,1,139,412,55,101,21,2,19,64,3,6,47,59,9,1,3,2,7,1.43252173913043,0.499
2214,1985,1,66,1,141,605,87,168,25,21,4,43,43,11,29,94,3,5,2,1,6,9.73522222222221,0.784
2234,1985,1,125,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.110666666666667,0
2243,1985,1,72,0,53,121,4,25,4,1,0,9,0,1,7,24,2,0,1,2,3,0.109259259259259,0.333
56,1986,1,16,1,121,425,40,112,21,4,11,58,0,3,24,77,1,2,0,2,12,-0.244470588235297,0.294
61,1986,1,58,0,120,315,24,81,15,0,7,38,1,0,39,56,9,0,1,6,7,0.884177777777776,0.504
76,1986,1,94,0,124,387,67,124,18,2,1,27,13,7,36,32,1,0,14,3,3,5.4036,0.646
101,1986,1,16,1,158,625,94,179,39,4,4,60,15,7,65,31,0,1,18,4,13,13.8802980392157,0.929
105,1986,1,58,0,157,591,83,184,33,5,20,79,22,13,38,72,11,6,1,4,15,3.33243174603175,0.768
118,1986,1,16,1,160,585,93,139,23,1,31,94,3,5,62,111,8,35,0,5,12,7.71911111111112,0.909
191,1986,1,16,1,149,580,107,207,47,2,8,71,0,4,105,44,14,0,4,4,11,8.15409523809522,0.708
197,1986,1,30,1,144,442,48,98,12,2,7,49,1,0,43,30,1,0,12,6,15,6.59824,1.091
261,1986,1,16,1,153,629,73,168,39,2,18,102,6,4,40,25,9,4,0,8,25,2.05504587813618,0.426
276,1986,1,30,1,93,271,35,77,14,0,5,29,1,3,33,32,1,1,6,1,2,1.04903333333333,0.545
331,1986,1,94,0,132,490,81,125,14,2,24,105,1,0,62,63,9,6,0,15,21,4.46152768361581,0.612
386,1986,1,16,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.379466666666667,0
440,1986,1,16,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0
451,1986,1,58,0,141,479,48,133,22,4,10,72,3,4,55,86,12,0,0,2,9,1.11224691358024,0.415
469,1986,1,94,0,34,81,4,8,2,0,0,0,0,0,3,29,0,0,10,0,0,-0.410666666666667,0
483,1986,1,58,0,158,574,91,152,32,3,31,101,3,1,64,72,6,9,0,7,11,3.86788095238095,0.745
496,1986,1,30,1,140,512,69,131,20,3,26,96,2,2,52,74,4,2,2,4,19,3.103875,0.75
535,1986,1,58,0,145,550,92,152,29,3,6,37,42,19,81,57,7,2,4,5,10,2.79786360153257,0.609
538,1986,1,30,1,152,513,90,137,27,4,20,95,4,4,90,84,2,17,3,8,14,3.4667824915825,0.667
567,1986,1,94,0,147,431,77,127,27,7,8,45,31,7,58,55,1,0,7,2,4,9.95742142857143,0.892
581,1986,1,94,0,19,30,3,5,1,0,0,0,0,0,3,8,1,0,0,0,0,-0.410666666666667,0
603,1986,1,16,1,152,529,86,137,33,2,26,97,3,3,97,117,4,6,2,6,11,9.06852459016394,0.826
615,1986,1,94,0,32,68,6,11,3,0,0,4,1,0,3,23,0,0,6,0,2,-0.1,0
706,1986,1,58,0,107,313,43,83,14,3,9,41,12,6,30,45,2,1,0,3,14,0.945,0.633
715,1986,1,16,1,135,462,49,119,29,0,16,65,1,0,37,61,13,4,1,5,15,7.02247080979284,0.702
761,1986,1,94,0,33,81,5,7,0,1,0,4,0,0,2,16,0,1,13,0,3,-0.0360952380952373,0.286
779,1986,1,16,1,31,35,4,11,2,0,0,4,0,0,5,7,0,0,0,0,1,0.510074074074073,0.533
788,1986,1,30,1,98,313,42,84,18,0,9,30,1,3,39,54,1,3,10,1,9,2.39959829059829,0.603
869,1986,1,58,0,127,419,55,108,15,4,6,36,38,14,22,52,1,5,6,1,3,4.73096296296297,0.757
880,1986,1,94,0,86,195,24,55,8,2,5,33,1,4,30,31,5,1,0,1,3,-0.502800000000002,0.31
887,1986,2,16,1,36,51,8,10,3,0,1,3,1,0,2,15,0,0,1,0,1,9.0534569105691,1.067
891,1986,1,30,1,102,283,45,77,13,1,14,47,1,1,26,41,5,1,4,3,11,-0.888000000000002,0.167
902,1986,1,94,0,149,551,94,171,34,1,13,83,2,1,94,69,9,4,0,3,14,6.94713442622952,0.652
947,1986,1,30,1,63,151,26,41,14,2,4,21,2,0,19,28,0,0,3,2,1,0.213888888888889,0.5
966,1986,1,16,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269600000000001,0
991,1986,1,30,1,132,419,65,101,12,2,18,58,1,1,92,115,11,3,0,3,14,1.72105555555556,0.519
1025,1986,1,94,0,88,220,30,54,14,0,10,39,8,1,31,64,8,1,1,0,2,-0.721333333333333,0
1046,1986,1,30,1,126,393,73,90,21,3,17,49,10,3,64,87,5,3,7,3,8,2.03734492753623,0.583
1053,1986,1,30,1,154,593,82,172,27,3,22,100,5,2,57,58,8,2,10,12,11,3.93989743589744,1.448
1099,1986,1,58,0,42,91,2,9,2,1,0,1,0,0,0,44,0,0,4,0,0,-0.206777777777779,0.167
1100,1986,1,94,0,137,486,51,145,24,2,11,76,2,1,40,63,2,4,3,8,19,5.49872941176469,0.675
1216,1986,2,58,0,37,98,11,23,2,1,1,13,8,2,12,9,0,0,2,1,3,-0.222666666666667,0.333
1317,1986,2,94,0,39,58,10,16,3,0,2,7,1,1,12,11,1,2,0,0,1,1.089,0.6
1332,1986,1,94,0,75,18,1,5,0,0,0,3,0,0,1,4,0,0,1,0,0,-0.0688,0
1388,1986,1,94,0,108,328,51,91,22,2,12,43,3,3,33,61,0,1,1,1,6,1.15844444444445,0.5
1467,1986,1,30,1,57,95,5,21,3,1,1,8,0,0,9,14,0,1,1,1,5,0.877777777777777,1.167
1521,1986,1,94,0,32,71,3,8,0,0,0,0,0,0,1,30,0,0,8,0,0,-0.732,0
1535,1986,1,94,0,58,3,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0.694644444444444,2
1551,1986,2,16,1,42,126,21,23,2,1,1,10,3,1,17,9,0,1,2,1,2,9.27869542483659,0.864
1567,1986,1,58,0,70,113,12,32,6,1,1,7,1,1,11,25,1,0,0,0,4,-0.210666666666667,0
1617,1986,1,30,1,154,539,93,139,23,4,5,58,50,13,69,132,2,0,15,5,7,5.02023512544802,0.914
1666,1986,1,58,0,81,172,17,42,10,0,3,14,3,2,15,24,1,0,4,2,6,1.38616296296296,1.333
1721,1986,1,58,0,114,313,32,78,7,3,6,41,3,1,12,31,5,0,1,3,8,1.58875213675214,0.718
1727,1986,1,16,1,157,618,98,200,39,2,20,110,0,1,62,78,5,4,0,9,19,7.74871794871795,0.737
1780,1986,1,16,1,100,233,41,49,11,0,2,23,2,0,18,16,0,2,7,3,5,-0.3,0
1806,1986,1,58,0,30,59,1,6,0,0,0,5,0,1,1,22,0,0,3,0,2,-0.421333333333334,0
1837,1986,1,94,0,139,394,38,86,11,0,1,28,0,0,36,43,12,2,1,3,15,2.08823739837398,0.473
1851,1986,1,16,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110666666666667,0
1856,1986,1,30,1,139,458,67,114,17,6,13,57,23,5,48,55,2,5,9,9,8,4.60821792114695,0.756
1865,1986,1,58,0,38,95,7,12,2,0,0,3,0,0,2,48,0,0,10,0,0,-0.982962962962963,0
1961,1986,1,16,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110666666666667,0
1966,1986,1,16,1,39,39,4,5,1,0,0,3,0,0,2,10,0,0,1,0,1,1.43,1.1
1988,1986,1,94,0,136,475,76,123,27,5,27,93,28,12,72,141,9,6,0,9,4,7.30021399176955,0.771
2035,1986,1,94,0,93,279,35,69,20,1,4,31,1,2,32,42,1,1,3,3,6,3.29216666666666,0.975
2049,1986,1,58,0,106,278,24,69,13,1,3,21,6,5,29,49,5,0,1,1,8,1.62261111111111,0.75
2150,1986,1,58,0,130,382,54,119,23,1,13,58,1,1,36,31,5,0,0,4,8,0.245368421052628,0.368
2178,1986,1,30,1,29,51,8,12,1,1,1,3,6,0,6,8,0,0,0,0,0,0.122666666666666,1
2189,1986,1,30,1,92,288,25,63,11,3,3,33,1,4,16,34,2,2,8,2,4,1.64591452991453,0.692
2210,1986,1,94,0,123,381,61,110,17,5,9,45,25,7,32,72,5,1,0,1,5,2.85432727272728,0.448
14,1987,1,117,0,126,357,50,116,18,2,9,51,6,0,43,50,5,0,4,2,6,-0.6568,0.191
118,1987,2,79,1,20,49,3,14,1,0,0,6,0,1,5,12,0,4,0,0,3,4.59914285714285,1.032
148,1987,1,52,1,91,172,25,47,7,3,6,22,0,1,30,23,4,1,1,3,1,0.325022222222222,0.45
186,1987,1,79,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794666666666668,0
227,1987,1,117,0,123,375,55,100,19,1,18,51,10,7,47,85,3,3,3,6,5,2.93361111111111,0.821
236,1987,1,52,1,143,444,59,107,15,3,13,59,7,4,33,63,3,2,9,2,8,-1.3008,0
254,1987,1,79,1,155,532,83,138,22,2,32,85,11,11,74,104,5,4,0,4,12,9.12151111111111,0.924
283,1987,1,79,1,122,293,46,74,10,2,11,46,10,3,43,49,5,3,5,5,6,3.1317898989899,0.707
285,1987,2,79,1,51,111,7,19,5,0,1,12,0,0,7,16,0,0,2,2,7,1.21851851851852,1.333
379,1987,1,125,0,131,419,93,120,23,1,35,106,1,2,136,139,13,0,0,3,5,-0.110666666666667,0
382,1987,1,117,0,150,529,89,163,29,5,35,91,5,17,49,98,11,5,3,2,2,5.26397777777778,0.989
402,1987,1,125,0,151,623,121,180,14,10,3,43,109,22,70,126,0,3,5,1,7,4.40557777777778,0.543
433,1987,1,125,0,32,69,3,8,0,1,0,1,0,0,0,25,0,1,4,0,0,0.638488888888888,0.5
477,1987,1,79,1,102,150,32,40,4,1,1,14,9,2,13,26,1,0,4,2,4,-0.1,0
478,1987,1,117,0,149,500,80,125,22,1,24,76,16,9,72,109,15,2,0,4,8,0.120571428571424,0.39
494,1987,1,125,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110666666666667,0
544,1987,2,117,0,18,38,3,5,1,0,0,0,1,0,3,18,0,0,2,0,0,0.0784074074074068,0.333
547,1987,1,125,0,24,60,5,14,2,0,1,11,0,0,7,8,1,0,0,1,2,2.43146502057613,0.696
602,1987,1,52,1,150,499,90,128,20,0,34,99,6,5,100,84,8,2,2,6,2,3.17836363636364,0.749
641,1987,1,125,0,89,228,32,65,9,5,3,26,11,8,14,32,0,1,1,3,5,2.69976851851851,0.693
645,1987,1,125,0,34,57,9,17,6,0,2,8,0,0,3,17,0,0,11,0,1,-0.2,0
679,1987,1,79,1,154,584,95,150,36,2,31,109,10,7,37,92,7,3,1,3,25,9.64517232704402,0.914
681,1987,1,79,1,137,437,68,116,28,7,10,40,6,6,25,84,0,4,10,2,3,7.23836477987421,0.802
724,1987,1,52,1,128,487,95,135,25,3,24,79,26,7,71,117,8,5,1,4,5,4.43751666666666,0.851
736,1987,1,79,1,121,438,69,109,21,2,8,38,25,9,38,72,2,3,1,2,8,10.3449823754789,0.887
803,1987,1,52,1,59,114,9,23,6,0,2,13,0,0,15,16,0,0,0,2,4,2.27092063492064,1.143
841,1987,1,117,0,31,57,0,7,0,0,0,3,0,0,1,22,0,0,2,0,1,-0.321333333333334,0
878,1987,1,52,1,93,270,34,76,16,0,8,33,1,5,21,42,0,3,1,1,5,1.47786666666667,1
907,1987,1,52,1,89,225,32,73,13,2,9,47,1,0,23,35,0,0,0,6,12,1.71466666666667,0.844
909,1987,1,125,0,141,510,73,134,29,0,2,83,19,4,68,62,3,3,4,12,12,3.25066214689265,0.55
951,1987,1,79,1,143,477,85,136,20,1,34,90,5,2,84,60,12,0,0,5,13,4.66611538461538,0.626
1113,1987,1,117,0,30,54,1,9,2,0,0,7,0,0,2,27,0,0,5,0,0,0.121407407407407,0.333
1131,1987,1,125,0,74,179,19,45,7,2,2,19,0,0,10,18,4,0,5,1,2,0.412962962962963,0.667
1146,1987,1,79,1,85,233,23,62,11,2,4,28,1,4,25,31,3,2,0,2,4,0.782666666666667,0.9
1152,1987,1,79,1,113,288,30,55,7,1,16,43,1,0,23,80,0,1,3,2,4,4.91838759689922,0.71
1154,1987,1,125,0,19,25,5,2,1,0,0,0,2,0,3,5,0,0,1,0,1,1.4838954248366,0.61
1174,1987,1,52,1,146,470,75,130,30,3,20,75,0,0,70,82,1,8,0,5,17,3.5496,0.911
1175,1987,1,117,0,131,503,70,141,29,4,19,63,16,7,21,68,6,2,0,5,17,9.41311111111112,1.417
1188,1987,1,125,0,75,207,20,43,13,0,8,28,3,1,11,56,0,3,2,4,4,4.80142222222222,0.798
1208,1987,1,79,1,136,432,51,103,19,3,8,38,5,1,33,66,1,4,9,1,10,6.96130810810811,0.885
1244,1987,2,52,1,87,326,56,91,17,0,14,50,4,3,28,45,1,10,8,4,10,-0.532,0
1249,1987,1,125,0,28,52,5,7,2,0,1,3,0,0,4,22,0,0,6,0,1,-0.1,0
1252,1987,1,117,0,118,442,69,129,28,4,20,85,8,8,34,78,4,6,0,7,9,0.976444444444443,0.474
1292,1987,1,125,0,32,68,5,13,1,0,0,3,0,0,3,21,0,0,7,0,1,1.25057777777778,1.333
1335,1987,1,125,0,153,620,76,177,37,11,11,105,16,4,24,90,5,2,1,5,24,7.93338784067085,0.774
1356,1987,1,117,0,84,246,31,49,8,0,11,31,0,4,17,44,3,0,0,2,7,1.34391666666667,0.929
1382,1987,1,117,0,101,214,38,54,14,0,4,19,10,9,24,33,3,0,1,0,2,-0.0116055555555556,0.286
1388,1987,2,117,0,69,268,49,82,13,1,15,44,9,6,28,50,1,2,0,0,5,3.60503703703704,0.667
1430,1987,2,52,1,34,117,15,24,1,1,4,19,2,1,2,26,0,1,0,2,1,0.932,0.8
1431,1987,1,125,0,101,157,22,41,6,4,3,23,5,2,11,22,4,1,1,0,2,-0.833333333333333,0
1482,1987,1,79,1,110,307,44,68,15,5,0,29,15,11,34,27,0,0,7,1,5,0.347051851851852,0.393
1496,1987,1,52,1,135,461,69,133,14,2,32,87,2,1,35,70,2,6,3,3,13,0.976222222222223,0.557
1531,1987,1,125,0,116,248,43,71,9,0,1,24,4,4,54,29,6,0,6,4,6,3.63520952380951,0.591
1560,1987,1,125,0,27,48,8,9,1,0,2,9,1,0,4,13,2,0,1,0,0,-0.166666666666667,0.4
1590,1987,1,125,0,116,384,40,82,13,4,5,44,6,1,36,54,9,1,2,2,19,10.2538285714286,0.935
1592,1987,1,125,0,159,583,82,167,29,4,12,96,19,12,70,74,6,2,3,9,18,3.44940952380952,0.642
1660,1987,1,117,0,20,6,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,-0.110666666666667,0
1665,1987,1,79,1,157,624,96,207,32,5,28,99,12,7,32,91,7,6,0,6,16,7.84061818181818,0.75
1715,1987,2,117,0,9,19,1,2,1,0,0,5,0,0,1,3,0,0,1,0,1,-0.179466666666667,0
1886,1987,1,52,1,141,421,57,109,19,3,6,49,18,13,44,90,4,1,2,5,7,2.86458888888889,1.117
1912,1987,1,79,1,110,309,32,85,16,1,8,34,2,0,36,52,1,1,0,1,7,1.3945,1.75
1920,1987,1,125,0,158,600,104,182,40,4,0,75,43,9,89,36,3,1,12,4,9,4.49374444444445,0.516
1945,1987,1,117,0,111,317,39,79,13,0,11,39,4,7,42,51,5,3,1,1,3,-0.852888888888889,0
1952,1987,1,117,0,83,90,5,24,5,0,1,14,1,1,9,20,0,0,0,2,3,1.33522222222222,2.5
1985,1987,1,79,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221333333333333,0
2048,1987,1,117,0,132,420,62,110,26,5,10,44,16,11,40,91,3,8,6,0,8,2.08747692307692,0.658
2072,1987,1,52,1,151,597,109,205,34,3,28,105,21,2,60,47,8,3,2,6,11,0.496349206349205,0.488
2085,1987,1,125,0,17,35,1,7,0,0,0,5,0,0,2,6,0,0,3,0,1,-0.664000000000001,0
2099,1987,1,117,0,95,309,44,90,16,5,5,30,12,2,24,35,9,1,5,1,1,2.21765925925926,0.577
2129,1987,1,79,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110666666666667,0
2176,1987,1,52,1,149,604,110,160,38,6,16,59,13,5,71,108,2,1,4,4,5,3.63482962962962,0.77
2234,1987,1,125,0,75,10,0,1,0,0,0,0,0,0,0,6,0,0,1,0,1,-0.110666666666667,0
11,1988,1,94,0,11,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.110666666666667,0
41,1988,1,72,0,116,285,31,71,10,2,2,20,4,2,32,45,4,1,5,2,9,-0.110666666666667,0
76,1988,1,94,0,99,294,44,89,12,0,0,17,9,5,41,49,1,1,9,2,6,3.01383931623931,0.652
101,1988,1,16,1,150,612,83,173,28,1,1,65,7,3,40,35,1,7,20,8,16,-0.811518954248371,0.192
118,1988,1,96,1,92,264,28,58,7,0,7,34,0,1,34,44,2,12,0,3,7,-0.381960493827162,0.111
123,1988,1,72,0,36,56,2,4,2,0,1,3,0,0,0,28,0,0,5,0,0,-0.149638888888889,0.25
147,1988,1,16,1,120,405,47,103,28,1,13,70,2,3,22,80,4,1,6,2,8,-0.821333333333335,0.258
191,1988,1,16,1,155,584,128,214,45,6,5,58,2,3,125,34,18,3,0,7,23,3.37736296296296,0.829
275,1988,1,16,1,144,540,93,159,37,5,18,92,25,9,62,89,1,3,4,6,8,1.19108496732026,0.529
314,1988,1,96,1,158,610,120,187,34,0,42,124,40,16,78,128,10,10,1,6,15,4.47594985754985,0.799
331,1988,1,94,0,130,455,39,110,16,2,11,46,0,2,34,52,1,7,1,6,8,2.44244444444444,0.583
410,1988,1,94,0,35,80,2,12,3,0,0,2,0,1,3,14,0,0,5,0,0,-0.713066666666667,0
469,1988,1,94,0,34,82,4,18,4,2,0,4,0,0,1,21,0,0,9,0,1,-0.321333333333334,0
485,1988,1,72,0,108,281,29,55,11,2,2,17,7,3,25,59,0,0,2,2,6,2.53725714285715,0.873
489,1988,1,96,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110666666666667,0
504,1988,1,72,0,77,167,25,42,13,0,7,30,1,0,25,44,0,0,0,6,4,1.82496296296296,1.017
567,1988,1,94,0,126,429,57,116,19,3,8,33,30,8,30,43,2,3,2,2,3,6.34666666666667,1.457
581,1988,1,94,0,149,406,41,87,11,1,9,37,2,0,35,47,12,3,6,0,5,1.68311111111111,0.83
603,1988,1,16,1,149,559,96,164,31,7,21,111,5,1,76,99,3,1,2,7,16,1.26303703703704,0.583
615,1988,1,94,0,31,56,1,14,2,0,0,9,0,0,5,14,0,1,7,3,2,-0.1,0
685,1988,1,96,1,129,277,38,58,8,0,2,20,2,3,34,53,0,1,8,0,6,-0.554870370370372,0.167
715,1988,1,16,1,95,299,33,69,14,0,9,39,0,0,18,49,2,3,9,3,6,3.65595833333333,1.009
724,1988,1,72,0,150,542,106,157,28,1,25,76,31,4,73,120,14,7,3,7,8,4.06056774193548,0.777
754,1988,1,72,0,37,24,7,2,1,0,0,0,3,0,2,10,0,0,0,0,0,-0.221333333333333,0
761,1988,1,94,0,34,90,8,16,1,0,1,9,0,0,1,18,0,0,9,1,1,-0.188,0.4
779,1988,1,16,1,158,590,86,192,39,8,22,119,16,8,87,38,18,9,0,7,11,2.60635294117647,0.853
791,1988,1,72,0,95,316,39,63,8,3,1,27,7,5,24,30,7,2,11,1,3,0.784716049382716,0.404
838,1988,1,72,0,111,309,34,73,14,2,6,33,0,2,10,51,1,4,2,2,8,1.85826004728132,0.422
868,1988,1,96,1,107,323,32,83,15,0,7,45,2,0,30,42,1,4,3,5,9,4.91966666666667,1.125
870,1988,1,72,0,88,191,22,56,8,0,1,25,0,0,7,7,3,2,0,2,7,7.78715151515151,0.889
880,1988,1,72,0,95,149,14,36,2,0,0,11,2,0,22,13,0,1,0,1,4,0.565111111111111,0.633
887,1988,1,96,1,146,507,100,154,38,1,24,94,2,4,47,92,1,4,5,7,14,7.01266666666667,0.885
902,1988,1,94,0,95,348,43,96,16,0,11,55,2,1,31,57,3,1,0,4,11,4.39693611111111,0.791
910,1988,1,72,0,36,85,1,11,2,1,0,6,0,0,1,18,0,0,19,0,1,1.48947008547009,0.724
931,1988,1,72,0,45,10,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0.705555555555555,2
952,1988,1,96,1,105,294,35,75,12,2,3,33,1,3,33,50,0,3,10,2,9,1.37273846153846,0.558
1001,1988,1,96,1,125,397,49,102,13,3,2,35,20,1,32,63,1,2,6,3,13,2.42342222222222,1
1004,1988,1,94,0,29,109,19,35,8,2,6,17,5,1,8,10,0,0,0,1,1,5.36765277777777,0.845
1025,1988,1,94,0,148,495,85,114,21,1,24,68,23,7,86,104,25,3,2,8,6,-0.734507602339182,0.161
1143,1988,1,96,1,150,556,80,155,20,2,7,57,29,8,35,35,4,7,5,4,17,3.21787387387387,0.613
1159,1988,1,72,0,36,67,4,18,3,0,0,9,0,1,1,26,0,1,13,1,0,-0.1,0
1247,1988,1,94,0,112,314,39,87,15,0,1,35,0,1,60,39,4,2,1,3,9,-0.321333333333334,0
1268,1988,1,72,0,144,542,63,150,27,2,20,82,4,1,24,93,7,7,0,4,17,4.7435061728395,0.685
1317,1988,1,94,0,68,116,9,17,2,0,0,12,4,1,12,16,0,1,0,3,3,1.05905185185185,1.167
1342,1988,1,96,1,155,550,87,143,22,1,32,99,0,0,76,117,4,4,1,4,15,2.76108641975308,0.653
1352,1988,1,94,0,147,552,82,159,30,2,27,99,21,0,38,56,3,4,1,5,6,5.17737777777777,0.848
1571,1988,1,96,1,101,377,43,97,18,1,12,55,0,1,32,70,2,0,0,2,3,2.20467432950191,0.535
1574,1988,2,16,1,52,158,10,41,5,0,7,26,0,1,8,32,0,1,0,1,4,-0.621333333333333,0
1624,1988,1,96,1,79,212,32,43,8,4,2,17,0,2,36,50,0,1,1,1,6,1.78063247863248,0.748
1644,1988,1,96,1,84,288,51,84,11,4,2,27,24,9,21,40,0,0,2,2,3,0.62088888888889,0.481
1703,1988,1,16,1,109,338,60,99,23,1,1,28,1,3,45,21,1,4,11,2,5,1.84068148148148,0.792
1727,1988,1,16,1,135,485,57,128,18,3,15,72,1,1,48,89,2,3,0,6,18,0.698518518518521,0.421
1842,1988,1,94,0,60,123,9,35,10,1,1,17,0,0,6,9,4,0,0,2,4,0.182888888888889,0.4
1846,1988,1,72,0,160,632,70,175,19,4,5,57,42,12,45,51,6,1,7,2,11,7.43910476190477,0.637
1862,1988,1,72,0,130,408,29,105,18,0,3,35,0,3,38,31,12,0,3,3,14,4.53179579579579,0.741
1879,1988,1,72,0,46,59,8,16,1,0,0,4,0,1,1,12,0,1,2,1,1,0.226777777777778,0.5
1885,1988,1,72,0,140,494,65,130,23,6,10,64,16,5,44,128,5,0,1,6,13,4.0164,0.514
1969,1988,1,96,1,104,351,42,93,19,1,9,51,3,0,33,47,2,6,3,5,13,2.87962091503267,0.812
1973,1988,1,96,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166111111111116,0.25
1988,1988,1,94,0,153,543,101,146,27,3,39,101,29,14,85,127,21,3,0,9,6,4.26577083333333,0.81
1991,1988,1,72,0,115,242,30,54,13,0,8,34,11,3,23,61,3,1,2,5,4,2.96690598290598,0.668
2035,1988,1,94,0,90,273,35,64,20,0,4,31,0,1,29,41,1,1,2,4,6,-0.310666666666667,0
2085,1988,2,72,0,9,13,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,-0.221333333333333,0
2169,1988,1,96,1,147,452,44,113,17,3,3,39,4,4,35,56,1,9,8,7,9,1.42314999999999,0.452
2210,1988,1,94,0,112,378,61,112,17,5,8,41,15,4,27,63,2,2,1,2,12,0.0111111111111111,0.421
2228,1988,1,72,0,65,173,15,43,4,1,3,15,1,2,7,32,1,1,0,2,4,-0.127194444444444,0.25
108,1989,1,117,0,30,32,3,9,1,0,0,6,0,0,0,7,0,0,0,1,0,1.154,1.667
128,1989,1,134,1,153,613,88,182,41,2,18,104,4,3,33,60,3,4,0,14,18,1.11850158730158,0.54
165,1989,1,35,0,33,70,1,3,0,0,0,3,1,0,3,35,0,0,9,0,0,-0.188,0.4
176,1989,1,96,1,58,125,22,29,5,1,1,4,5,1,8,31,0,0,3,1,0,0.536111111111111,1
201,1989,1,134,1,94,241,22,62,11,1,3,29,2,1,11,45,2,1,1,2,7,0.705555555555555,2
287,1989,1,117,0,154,594,100,168,22,4,4,36,31,16,59,69,2,3,13,3,4,3.94899649122807,0.615
